no.,section,chapter,heading,sub-heading,tariff,description
10319,20,94,9404,940429,94042920,"Mattresses; of other materials, not cellular rubber or plastics - Other, hyperthermia / hypothermia type"
10320,20,94,9404,940429,94042990,"Mattresses; of other materials, not cellular rubber or plastics - Other"
10321,20,94,9404,940430,94043000,Sleeping bags- Sleeping bags
10322,20,94,9404,940490,94049010,"Bedding and similar furnishing articles; n.e.c. in heading no. 9404 (e.g. quilts, eiderdowns, cushions, pouffes and pillows) - Quilts, bedspreads and mattressprotectors"
10323,20,94,9404,940490,94049090,"Bedding and similar furnishing articles; n.e.c. in heading no. 9404 (e.g. quilts, eiderdowns, cushions, pouffes and pillows) - Other"
10324,20,94,9405,940510,94051020,Chandeliers and other electric ceiling or wall light fittings; excluding those used for lighting public open spaces or thoroughfares - Lamps for operating rooms
10325,20,94,9405,940510,94051091,Chandeliers and other electric ceiling or wall light fittings; excluding those used for lighting public open spaces or thoroughfares - Spotlights
10326,20,94,9405,940510,94051092,Chandeliers and other electric ceiling or wall light fittings; excluding those used for lighting public open spaces or thoroughfares - Fluorescent lamps and lighting fittings
10327,20,94,9405,940510,94051099,Chandeliers and other electric ceiling or wall light fittings; excluding those used for lighting public open spaces or thoroughfares - Other
10328,20,94,9405,940520,94052010,"Lamps, electric; floorstanding or for table, desk or bedside - Lamps for operating rooms"
10329,20,94,9405,940520,94052090,"Lamps, electric; floorstanding or for table, desk or bedside - Other"
10330,20,94,9405,940530,94053000,Lighting sets; of a kind used for Christmas trees- Lighting sets of a kind used for Christmas trees
10331,20,94,9405,940540,94054020,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Searchlights"
10332,20,94,9405,940540,94054040,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Other spotlights"
10333,20,94,9405,940540,94054050,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Other, of a kind used for lighting public open spaces or thoroughfares"
10334,20,94,9405,940540,94054060,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Other exterior lighting"
10335,20,94,9405,940540,94054070,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Nonflashing aerodrome beacons; lamps for railway rolling stock, locomotives, aircraft, ships, or lighthouses, of base metal"
10336,20,94,9405,940540,94054080,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Pilot lamps with fittings for electrothermic domestic appliances of heading 85.16"
10337,20,94,9405,940540,94054091,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Fibreoptic headband lamps of a kind designed for medical use"
10338,20,94,9405,940540,94054099,"Lamps and light fittings; electric, n.e.c. in heading no. 9405 - Other"
10339,20,94,9405,940550,94055011,Lamps and light fittings; nonelectric - Of brass of a kind used for religious rites
10340,20,94,9405,940550,94055019,Lamps and light fittings; nonelectric - Other
10341,20,94,9405,940550,94055040,Lamps and light fittings; nonelectric - Hurricane lamps
10342,20,94,9405,940550,94055050,Lamps and light fittings; nonelectric - Miners' lamps or quarrymen's lamps
10343,20,94,9405,940550,94055090,Lamps and light fittings; nonelectric - Other
10344,20,94,9405,940560,94056010,"Illuminated signs, name plates and the like - Warning signs, street name signs, road and traffic signs"
10345,20,94,9405,940560,94056090,"Illuminated signs, name plates and the like - Other"
10346,20,94,9405,940591,94059110,"Lamps and light fittings; parts thereof, of glass - For lamps for operating rooms"
10347,20,94,9405,940591,94059120,"Lamps and light fittings; parts thereof, of glass - For spotlights"
10348,20,94,9405,940591,94059140,"Lamps and light fittings; parts thereof, of glass - Globes or chimneys"
10349,20,94,9405,940591,94059150,"Lamps and light fittings; parts thereof, of glass - For searchlights"
10350,20,94,9405,940591,94059190,"Lamps and light fittings; parts thereof, of glass - Other"
10351,20,94,9405,940592,94059210,"Lamps and light fittings; parts thereof, of plastics - For lamps for operating rooms"
10352,20,94,9405,940592,94059220,"Lamps and light fittings; parts thereof, of plastics - For spotlights"
10353,20,94,9405,940592,94059230,"Lamps and light fittings; parts thereof, of plastics - For searchlights"
10354,20,94,9405,940592,94059290,"Lamps and light fittings; parts thereof, of plastics - Other"
10355,20,94,9405,940599,94059910,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - Lampshades of textile material"
10356,20,94,9405,940599,94059920,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - Lampshades of other material"
10357,20,94,9405,940599,94059930,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - Of lamps of subheading 9405.50.11 or 9405.50.19"
10358,20,94,9405,940599,94059940,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - For searchlights or spotlights"
10359,20,94,9405,940599,94059950,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - Other, of ceramic or of metal"
10360,20,94,9405,940599,94059990,"Lamps and light fittings; parts thereof, of materials other than glass or plastics - Other"
10361,20,94,9406,940610,94061010,"Buildings; prefabricated, of wood - Greenhouses fitted with mechanical or thermal equipment"
10362,20,94,9406,940610,94061090,"Buildings; prefabricated, of wood - Other"
10363,20,94,9406,940690,94069011,"Buildings; prefabricated, not of wood - Of iron or of steel"
10364,20,94,9406,940690,94069019,"Buildings; prefabricated, not of wood - Other"
10365,20,94,9406,940690,94069020,"Buildings; prefabricated, not of wood - Other, of plastics or of aluminium"
10366,20,94,9406,940690,94069030,"Buildings; prefabricated, not of wood - Other, of iron or of steel"
10367,20,94,9406,940690,94069040,"Buildings; prefabricated, not of wood - Other, of cement, of concrete or of artificial stone"
10368,20,94,9406,940690,94069090,"Buildings; prefabricated, not of wood - Other"
10369,20,95,9503,950300,95030010,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds- Tricycles, scooters, pedal cars and similar wheeled toys; do"
10370,20,95,9503,950300,95030021,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Dolls, whether or not dressed"
10371,20,95,9503,950300,95030022,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Garments and garment accessories; footwear and headgear"
10372,20,95,9503,950300,95030029,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Other"
10373,20,95,9503,950300,95030030,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds- Electric trains, including tracks, signals and other accesso"
10374,20,95,9503,950300,95030040,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds- Reduced size ( scale ) models and similar recreational model"
10375,20,95,9503,950300,95030050,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds- Other construction sets and constructional toys, of material"
10376,20,95,9503,950300,95030060,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Stuffed toys representing animals or nonhuman creatures"
10377,20,95,9503,950300,95030070,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Puzzles of all kinds"
10378,20,95,9503,950300,95030091,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Numerical, alphabetical or animal blocks or cutouts; word"
10379,20,95,9503,950300,95030092,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Skipping ropes"
10380,20,95,9503,950300,95030093,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale) models and similar recreational models, working or not; puzzles of all kinds - Marbles"
